Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_K_x,J_K_y,J_K_z,J_Cl_x,J_Cl_y,J_Cl_z,J_Li_x,J_Li_y,J_Li_z
615,6399.309885168727,0.00019375456,0.00030080142,-0.0007409233,4.053063649184385,-2.8205603386108304,1.8501405018432528,13.459364887571128,3.0514431876542307,1.916435520946324,3.1910306007792175,-4.843792940376666,-6.190395534255446
620,6399.309885168727,0.00020487311,0.00015374403,-0.0008854973,3.609767823169439,-3.8928533415441233,1.7277888971902762,13.633775722419587,2.6482751989057656,2.5296116105159303,3.459915323606569,-3.3683320195554605,-6.681220192497209
625,6399.309885168727,9.735095e-05,-0.00011947067,-0.0009234675,3.13278850640423,-5.11611028906047,1.8579310476379591,14.186405468614028,1.8286790671660933,2.489207822326933,3.3842648970783413,-1.3254788777953266,-6.770958635571775
630,6399.309885168727,-8.407932e-05,-0.0003795859,-0.00087467063,2.632832290512359,-6.422237855382648,2.199193572251698,15.15606927325294,0.7493588610847728,2.040383769919063,2.9145574655847533,1.0599686582686942,-6.663397086101656
635,6399.309885168727,-0.0002422385,-0.00050733495,-0.0007390843,2.133500684287772,-7.7403173234856,2.692545378454252,16.57358130570188,-0.4771390765266119,1.7453274915673709,1.996377041166657,3.604546254192023,-6.861692606676554
640,6399.309885168727,-0.000336213,-0.0005122026,-0.0005250232,1.6676214439598502,-9.000033661663492,3.2660955396686235,18.455884499566455,-1.7364069826083446,1.7324325295116445,0.5799531791779242,6.123530468294626,-7.4223479012302835
645,6399.309885168727,-0.00034603593,-0.00046881966,-0.000306109,1.2703406765744685,-10.136522371589693,3.8425983560068557,20.655889229616285,-2.910540999075714,1.4747740890738337,-1.222770872908053,8.434153237315108,-7.741192290859077
650,6399.309885168727,-0.00023459872,-0.00045135818,-0.00015446923,0.9688597609604894,-11.09894873730393,4.350032743618138,22.857737234386292,-3.797252638649045,0.23250249258075062,-3.1231380745013797,10.283291384556424,-7.0063551647924545
655,6399.309885168727,-8.983107e-06,-0.00048768322,-7.172873e-05,0.7750979714440627,-11.858014864167595,4.731181018766145,24.663213508768564,-4.072159663895697,-2.4821367139452946,-4.734852468900694,11.31726441326514,-4.672864568159625
660,6399.309885168727,0.00023240774,-0.0005173857,-2.8755227e-05,0.6871681477608331,-12.406056834444305,4.951537884948701,25.80217660571057,-3.4724633018392836,-6.4406324323977575,-5.785885668810998,11.26560983296854,-0.9347256174096259
665,6399.309885168727,0.00039462405,-0.00045273863,1.5623891e-07,0.6965623793697278,-12.748141676458014,5.0042893496706515,26.352180944971373,-2.0897594063769587,-10.647132736500286,-6.345284074501446,10.22499087301053,3.219023323208619
670,6399.309885168727,0.00048985606,-0.0002931228,7.286324e-05,0.7919900384899465,-12.890031501819452,4.910201987970575,26.59067061406237,-0.3550656712666176,-14.0428129399266,-6.67920117474588,8.632186954319472,6.70879119734856
675,6399.309885168727,0.0005561892,-7.587584e-05,0.00021928239,0.9549317544356946,-12.834298855240762,4.712376288995508,26.640679991692352,1.1836989075911912,-16.083243673511397,-6.892151911524903,7.037689936175005,8.947047988722273
680,6399.309885168727,0.0005966836,0.00022402858,0.00037007016,1.1570081662199168,-12.584494660311451,4.466705742805498,26.19821096105639,2.051347574192066,-16.816524752137013,-6.651759077431248,5.92023728916552,9.92599962606438
685,6399.309885168727,0.0006344093,0.0005827103,0.00043820063,1.368375283755615,-12.145351724445776,4.2293884154532675,24.71705076162666,2.075768244945282,-16.585187900694628,-5.3819661031158965,5.456673606337567,9.931980101038802
690,6399.309885168727,0.00070718175,0.00089717685,0.00042635298,1.5711343235512532,-11.517245445656423,4.044213403914891,22.180180494719167,1.4329296485834835,-15.392032700659518,-3.047855021926093,5.471405681901665,8.92399979236872
695,6399.309885168727,0.0008107236,0.001127935,0.00039075175,1.7649755639054847,-10.696478970335578,3.934240826256409,19.16935407389807,0.572345260766741,-13.102779335567504,-0.23087007867362885,5.511223716117961,6.744718950129043
700,6399.309885168727,0.00086717965,0.0013237216,0.00036673603,1.9652001204873004,-9.682557962712439,3.8999737430531045,16.31994477548702,0.021421632819980996,-10.14529756512599,2.4183145482027477,5.048226302073594,3.8215042905685705
705,6399.309885168727,0.0007994397,0.0015175304,0.00036327486,2.2018197732018825,-8.485180717253956,3.9246837179998506,14.001774245376653,0.12579089271049987,-7.395755719022019,4.499864970756594,3.746479778338248,1.047252552820297
710,6399.309885168727,0.00063483603,0.001634216,0.00045199387,2.5214300349640135,-7.124376030505502,3.9823347057390315,12.535930646931918,0.8508934612723529,-5.375746554876569,5.6460985228084475,1.6605726292969436,-1.0304074944542516
715,6399.309885168727,0.0004348863,0.0015759346,0.00070311443,2.9820735545532253,-5.623673960880681,4.042001491541651,12.172311108304855,1.830081985904613,-4.017549065719832,5.549074545754398,-0.819318217612313,-2.448271937315425
720,6399.309885168727,0.00025435333,0.001355605,0.0010566277,3.6334359348862373,-4.001358783441375,4.070027290609669,12.724868065881454,2.7489017250495795,-3.0717722397490075,4.3451551172518394,-3.3604530187817057,-3.422074588936069
725,6399.309885168727,0.00012435815,0.0010591373,0.0013894694,4.49483107195063,-2.2662469962064486,4.031461305624341,13.726440209604478,3.612175572679476,-2.5011291905498743,2.4821877412366895,-5.958838444895668,-3.9541518971927725
730,6399.309885168727,3.9897794e-05,0.0007756214,0.001621241,5.545856839848584,-0.4251729816918868,3.893412957287164,14.743882501955484,4.439828480406065,-2.4735013837849325,0.4137196255512978,-8.62756509886226,-3.8437312573696394
735,6399.309885168727,-2.2559712e-05,0.0005711172,0.0017486499,6.731814367400675,1.4997944690299656,3.6341342416310836,15.36259509727021,4.874307032548601,-3.094290771412089,-1.3909506763404484,-10.987011174534423,-2.9636632402507384
740,6399.309885168727,-8.976852e-05,0.00041064297,0.0017714959,7.979166313480695,3.4553835119191527,3.2552658371808256,15.205318991767998,4.291120589630296,-4.186258520072042,-2.481026579163167,-12.359413734703997,-1.492827186277267
745,6399.309885168727,-0.00016479135,0.00020105345,0.0016911249,9.213957472244678,5.349757948188725,2.788591184850058,14.21979575557103,2.3060228685567536,-5.327554260009092,-2.7302944065042674,-12.268690371341513,0.11514351234292558
750,6399.309885168727,-0.00023772656,-6.0209935e-05,0.0015700833,10.374780836008162,7.058794813809602,2.2869137522396086,12.627351568662709,-0.965281752607992,-6.178407307470078,-2.2986735031474517,-10.706422583637913,1.4676740483519235
755,6399.309885168727,-0.0003213112,-0.0003138791,0.0014611298,11.418851709068425,8.447634331638781,1.8038224682207256,10.616145429678147,-5.119477989361692,-6.771103575943524,-1.331538197383647,-7.941065933440263,2.5434615275699026
760,6399.309885168727,-0.0004310332,-0.00053183886,0.0013511004,12.324342945913108,9.400881985723187,1.3782655032339703,8.364180312466631,-9.676761949360738,-7.385138144374251,0.014935927318024622,-4.337029372466936,3.583052837024313
765,6399.309885168727,-0.0005355133,-0.00070608227,0.0011997455,13.088015518801134,9.850752857090425,1.0331651151357546,6.240065271344212,-14.02319244367434,-8.081401228027572,1.3753782097735776,-0.44046958250096147,4.6244165166445015
770,6399.309885168727,-0.0005826646,-0.00082512625,0.0009922376,13.718595343647932,9.795828745888299,0.7832132060359909,4.689555378561785,-17.47667270204736,-8.480438289408594,2.2953081364392216,3.067934839504738,5.273405411770014
775,6399.309885168727,-0.0005746822,-0.0008835325,0.0007546532,14.230891741123363,9.303844183885829,0.6388738635580848,3.958580284426862,-19.59469115691079,-8.09916172587833,2.5139868286057996,5.67793768189454,5.036468163563782
780,6399.309885168727,-0.00054736243,-0.0008648263,0.00051281287,14.641876606658647,8.491285328468235,0.5956720748802509,4.10440700233645,-20.27949010153951,-6.769053039471656,1.9571756501098072,7.175295296320249,3.7495611280774175
785,6399.309885168727,-0.0005047601,-0.0007473812,0.00025280085,14.963975922621634,7.483333123293577,0.6144702921740564,5.009573630950546,-19.667518714569248,-4.659792261041327,0.7299098901565095,7.571276211374927,1.6215022372288246
790,6399.309885168727,-0.00045457794,-0.00056395563,-2.3193612e-05,15.195594797793623,6.376501965229705,0.6127519430304265,6.343237736744561,-18.094586000191143,-2.053812824734957,-0.8353730813070932,7.105174826973374,-0.9827587912933357
795,6399.309885168727,-0.0004668252,-0.00041303897,-0.0002409643,15.319495550133603,5.226295884118895,0.4805336837091918,7.826990759657895,-15.893373923622661,0.6675568355426007,-2.4430265993725824,6.054168670677022,-3.5719103327811443
800,6399.309885168727,-0.00057383283,-0.00032788323,-0.0004006433,15.312567910858512,4.055550459629171,0.11670294029344408,9.366216049587061,-13.293834124912774,3.013291490613884,-3.975324083650971,4.6253744627188595,-5.553814220709786
805,6399.309885168727,-0.0007557089,-0.00026276804,-0.0005909682,15.157257241039208,2.8681599228026053,-0.5380248279613715,10.664261119050174,-10.652589763542874,4.582621105526814,-5.1180582530689325,3.1715208328910687,-6.468415915483195
810,6399.309885168727,-0.0009325677,-0.00020692284,-0.0007801101,14.845516453484903,1.6617601033090788,-1.488760557949453,11.341023448726592,-8.291503884082871,5.153502026088011,-5.4830799283410805,2.01683498903872,-6.088561164863778
815,6399.309885168727,-0.0010222076,-0.00019546565,-0.0008413497,14.378446507022622,0.433002191685389,-2.6909450907002874,11.402998326225461,-6.230350012260244,4.751140939445978,-5.077984772815594,1.184439089201582,-4.484015818842737
820,6399.309885168727,-0.0010070903,-0.0002594867,-0.00077408354,13.767549136652255,-0.8245593758014549,-4.064756269042579,11.109852283548355,-4.151106127580062,3.5150804849103583,-4.173941217785082,0.3627565704132887,-1.8741441516004764
825,6399.309885168727,-0.0009035173,-0.0003879174,-0.0007057756,13.035768201868072,-2.123789414237238,-5.513934925656675,10.454160604137234,-1.7584586138766385,1.7108425860200753,-2.786468658054414,-0.730660937663238,1.3792723405666876
830,6399.309885168727,-0.00076493085,-0.0005597713,-0.00070692884,12.215208667220013,-3.4829360756097434,-6.940429688394678,9.344160194922244,1.121678066525436,-0.23471209777204916,-0.8559088343465322,-2.251650844968431,4.751322009297738
835,6399.309885168727,-0.0006393681,-0.0007719916,-0.00077716896,11.343325545289717,-4.9181073599078635,-8.2527052510538,8.010989550256145,4.512098725286725,-1.8869128846632206,1.3491449191640514,-4.206900353423812,7.715798399850328
840,6399.309885168727,-0.0004977479,-0.0010112689,-0.0008900541,10.462268673376984,-6.4285614393933646,-9.373879741022126,6.854659896899343,8.103223898622694,-2.971010832661764,3.3865312439363953,-6.287571727906148,9.921070811370452
845,6399.309885168727,-0.00026463502,-0.0012459242,-0.0009950366,9.621315735507396,-7.97936496291861,-10.25357466696342,6.029443359808884,11.239271166694397,-3.364011198981248,5.052700471775815,-7.872815464525453,11.193766275277893
850,6399.309885168727,5.7576555e-05,-0.0014210858,-0.0010524377,8.877124427445398,-9.49432442749587,-10.87761947641021,5.452606852680818,13.228435220538831,-2.915289138084119,6.373728110159201,-8.347020166562693,11.369088801819899
855,6399.309885168727,0.00033646304,-0.0014773072,-0.0010330587,8.28836506877868,-10.868809218694354,-11.26717839748354,5.130142753796152,13.775149150633315,-1.3874176604054496,7.284951699114378,-7.519249571560473,10.230776406594385
860,6399.309885168727,0.0004397752,-0.0014240389,-0.00088903337,7.907475217280611,-11.99766719175152,-11.46715179461508,5.150714283959731,13.162290512749696,1.2540995519179292,7.645269956122126,-5.777533099637772,7.789232506302946
865,6399.309885168727,0.00034952772,-0.0013269603,-0.00060908525,7.774766773913674,-12.80335274327574,-11.529574329517082,5.533552642436606,12.044417009083208,4.65398795563073,7.395140041104957,-3.8539739040647376,4.451766769899123
870,6399.309885168727,0.00011956514,-0.001232671,-0.00028230494,7.917873649971247,-13.251655103345387,-11.497600609167154,6.172961663008809,11.056376458492899,8.324958746094527,6.612623974072254,-2.4176311078740085,0.7488218650277223
875,6399.309885168727,-0.00018539549,-0.001138351,-3.5873447e-05,8.354296493806562,-13.35217262512508,-11.394244874208841,6.842525095505751,10.518678660971794,11.815081835988568,5.5066377769719885,-1.7794157741449865,-2.844656984770254
880,6399.309885168727,-0.00048275062,-0.0010372561,7.640261e-05,9.093126658761852,-13.148210876407958,-11.21875871383573,7.469856333134578,10.325955301939544,14.554190811514163,4.140476209609719,-1.7906542487675736,-5.759252185384968
885,6399.309885168727,-0.0007100121,-0.0009201338,7.633544e-05,10.132750291687065,-12.703128611441043,-10.94942475483295,8.383394861079669,10.017494853707618,16.01345866500214,2.187314011596559,-1.9272757440398394,-7.487853996052866
890,6399.309885168727,-0.00087766355,-0.00078491744,2.4163162e-05,11.45317916565235,-12.086958491030073,-10.549392263817214,9.797841240992886,9.159901715853053,16.116818054492057,-0.5475610231908052,-1.6858526553900859,-7.991245897484182
895,6399.309885168727,-0.001014555,-0.0006677151,-3.6707876e-05,13.006918165378542,-11.362897761272892,-9.976132861932644,11.301202909805882,7.615417202652472,15.051896243874756,-3.6046616750602096,-0.8654289915197704,-7.499583506110063
900,6399.309885168727,-0.0010943477,-0.0005999724,-9.608071e-05,14.714914468346779,-10.575249196442583,-9.194534555758953,12.158986604782998,5.422770793607711,13.039245331492738,-6.170441816887628,0.5395687955008768,-6.268530804202886
905,6399.309885168727,-0.001046243,-0.00060308404,-0.00016402423,16.473220089811168,-9.744549252527053,-8.189088439915585,11.86447378778101,2.789052333987242,10.413556535866691,-7.634234455522542,2.3425876502245084,-4.648287721725055
910,6399.309885168727,-0.00087446923,-0.0006836386,-0.00025588673,18.169741968512042,-8.87160633710066,-6.969999054276929,10.452803946612937,0.16675540492612262,7.596843693894416,-7.919086615466963,4.091941956939359,-3.050664495404917
915,6399.309885168727,-0.00070034934,-0.0008025538,-0.00036182557,19.704276353055846,-7.9467564551209025,-5.571736415123658,8.404874834268217,-2.0315762997426967,4.960547758177372,-7.405691893355847,5.365423696085876,-1.812631147641795
920,6399.309885168727,-0.00060187944,-0.00091429154,-0.000477494,21.0036725900978,-6.959839745676999,-4.044676496286616,6.231123192692201,-3.6800366172148964,2.674691219718796,-6.5313365102331,6.026967517827237,-1.0538345866317367
925,6399.309885168727,-0.0005428739,-0.0010273206,-0.00062368717,22.02724525717766,-5.907562314770458,-2.4440704279581285,4.168054015514175,-4.777260321460955,0.6666390549436878,-5.4918400877788525,6.071913848645004,-0.6463884814821621
930,6399.309885168727,-0.00047353358,-0.001154033,-0.0007865744,22.76133641595751,-4.797578249277126,-0.8209925801524394,2.2119428537996884,-5.367580128446421,-1.2957919338912824,-4.269819882770404,5.552249825457062,-0.30703540474142654
935,6399.309885168727,-0.00039920944,-0.0012489704,-0.0009115071,23.20808430278938,-3.651034255298714,0.7813795101724959,0.262545951682829,-5.548068562291733,-3.248738812211573,-2.7671710313199713,4.5861941136384345,0.04354003736433798
940,6399.309885168727,-0.0003621685,-0.0012450165,-0.0009339862,23.37638618793661,-2.5036949131803565,2.325018815565339,-1.7353837585808058,-5.481012825990757,-4.922663579507408,-0.9375432336211951,3.371798985338778,0.1738254973714819
945,6399.309885168727,-0.00036219243,-0.001129902,-0.00080750935,23.280273204204228,-1.4064550684465074,3.7701386062763707,-3.6594344928318723,-5.39595278376713,-6.17397968142069,1.082620522842976,2.189499195817284,-0.01997821900668839
950,6399.309885168727,-0.0003927496,-0.00093654444,-0.0005419326,22.942512297579544,-0.42477059686773,5.070683008962145,-5.167461606955125,-5.426842713635996,-7.182478252714475,2.928408535076219,1.2387045304415594,-0.3120241176794565
955,6399.309885168727,-0.0004967242,-0.00070031243,-0.00019309987,22.397410607153304,0.3705335820000757,6.178008616909277,-5.895557083314287,-5.513095491065747,-8.21151556765079,4.201605543242099,0.5296526590457731,-0.3903126331607458
