Step,Volume_A3,P_yz_eV_A3,P_xz_eV_A3,P_xy_eV_A3,J_Cl_x,J_Cl_y,J_Cl_z,J_K_x,J_K_y,J_K_z,J_Li_x,J_Li_y,J_Li_z
620,6841.235048438545,-0.00013020172,0.00021251012,0.0015899265,-3.983862038624573,5.768064250997757,-9.236997704282386,23.105336244126846,-6.273199304206128,15.53728400495394,-0.06350064899122154,9.443840265813103,-5.518070269360527
625,6841.235048438545,-0.00014617408,4.9746024e-05,0.0015601882,-3.300749954268322,6.311585567174097,-9.04091902673204,24.374569728286332,-8.52766711923773,13.267532731531368,-2.015846120032774,11.154786787753162,-3.4443979064662407
630,6841.235048438545,-0.00013110971,-7.0314825e-05,0.0014464011,-3.269238340058215,7.082023303456571,-9.532903636165072,25.369734887666453,-10.635660187589515,10.955342837427374,-3.0425229123695043,12.492342080783326,-0.6402234653714391
635,6841.235048438545,-8.1374565e-05,-0.00017448087,0.0013363193,-4.0499106813505215,8.18545966768861,-9.918849469802451,26.08832142582807,-12.520612622190079,8.70224529157159,-2.9804371420952247,13.273857931152358,1.9988199389154553
640,6841.235048438545,4.1685926e-05,-0.0002839513,0.0013551097,-5.443273833435455,9.95390713374136,-9.86014849125023,26.57260382582146,-14.129353285229577,6.615147465745313,-2.0713565343641402,13.114151017704623,4.027216835176711
645,6841.235048438545,0.00025379204,-0.00038985102,0.0014887849,-7.131175140501793,12.590079790000436,-9.342105088849719,26.87869382112305,-15.425697429557609,4.791376012910327,-0.6895450565490773,11.774323070055013,5.332944782170722
650,6841.235048438545,0.00047737488,-0.00043782408,0.0016417325,-8.717294319770978,15.785181522508628,-8.422864361569383,27.0420846875056,-16.381066033515665,3.3029453199359633,0.7331831413801684,9.534589624060297,5.902134684922254
655,6841.235048438545,0.00063384057,-0.00039438618,0.0017593595,-9.634161387764717,18.951144828690403,-7.133371472765805,27.057366173742793,-16.969117297311595,2.1859687173800095,1.63476836003686,6.956677598371877,5.729618273257126
660,6841.235048438545,0.0006913107,-0.00031034637,0.0018121556,-9.509009565857802,21.541732508221756,-5.6115581116838325,26.880149035829817,-17.169029099049066,1.4367887168858773,1.686833915428752,4.566001622889142,4.956984810331102
665,6841.235048438545,0.0006297824,-0.00024141096,0.001785083,-8.407594788009984,23.129736841712734,-4.245932643550175,26.44820487219723,-16.978570882613845,1.0148297140484388,1.0173632371705301,2.7875390957294246,4.013318796482105
670,6841.235048438545,0.00045068402,-0.00020565397,0.0016983387,-6.7288176784694524,23.425918466438894,-3.553940565617367,25.713924571215756,-16.43091138155155,0.8541170459328455,0.07286641029061736,1.943697904624695,3.4820392911533937
675,6841.235048438545,0.00023949174,-0.0002100975,0.0015978452,-4.9476186824957695,22.581698805466743,-3.8219888139220615,24.675869553930816,-15.60669637754922,0.8820793256680655,-0.6702774440738444,1.9637024466162063,3.7221252538911878
680,6841.235048438545,7.511655e-05,-0.0002678662,0.0015035023,-3.337938055461443,21.459146270933246,-4.81186572044418,23.39300909022743,-14.632878628203756,1.038710092875455,-0.9970973207993388,2.1124372544097225,4.555371507656725
685,6841.235048438545,-6.704151e-05,-0.00036383173,0.0014364902,-2.0151939007990824,20.855777267702337,-6.084189643273122,21.97261428339582,-13.660264264276474,1.2855588607757014,-0.8994466400210235,1.7431920479818457,5.580846879314827
690,6841.235048438545,-0.0001801861,-0.0003957855,0.0014711048,-1.016321127455618,20.987489679858385,-7.302162963319562,20.538025150387263,-12.82395121293025,1.6021560760339995,-0.4637303994467583,0.7751666194914817,6.482223359726101
695,6841.235048438545,-0.00023453729,-0.00027332173,0.0016450229,-0.1881109563072334,21.824435818945048,-8.162374901560826,19.19533689841294,-12.206564204434425,1.9777114644378813,0.050747732371136944,-0.6791668152339314,6.966879538948032
700,6841.235048438545,-0.00024990854,-8.8616594e-05,0.0018856268,0.7280081281534287,23.18532737994348,-8.594121582725263,18.01513622011474,-11.824596967098795,2.4065291735017595,0.31482934086064285,-2.4220255848206778,6.9698085159507706
705,6841.235048438545,-0.00022357125,-3.6612598e-06,0.002099396,1.8775547569749818,24.704507852265202,-8.827903717140645,17.030144600867715,-11.643925435479058,2.8894640199353905,0.1502742980386116,-4.121877531358496,6.720655792041324
710,6841.235048438545,-0.00012065196,-3.9255705e-05,0.0022558977,3.301957015144249,25.975409046962433,-9.050245333299346,16.24034322443798,-11.611004445187017,3.433997583494918,-0.484326732198197,-5.425699601820545,6.398463842255348
715,6841.235048438545,5.0243776e-05,-5.868929e-05,0.00235772,4.958622426689215,26.541716636483308,-9.308389757698125,15.619782470060022,-11.6793188739593,4.044749027997888,-1.520431242387231,-5.923692523244702,6.045856628363307
720,6841.235048438545,0.00023401517,8.041165e-05,0.0023899844,6.575619700677301,25.93255974678059,-9.517167236346824,15.125225657839774,-11.817748111099672,4.707498389586679,-2.6428716586002974,-5.176106269497998,5.591884620254913
725,6841.235048438545,0.00037255045,0.00038309206,0.0023343724,7.615466430979388,24.011368361464157,-9.411409629128782,14.709591822817606,-12.00405431613667,5.378936699852922,-3.2670845939889386,-3.068608291233706,4.814688631144287
730,6841.235048438545,0.0004101704,0.000713648,0.0022375213,7.730829345807829,21.322739593884855,-8.778043161311972,14.339613532860971,-12.216274502589794,5.991004848743028,-3.012469055104402,-0.16775938420805847,3.5692540912132764
735,6841.235048438545,0.0003592812,0.0009369823,0.0021497677,7.172359078296389,18.9258906832166,-7.898680350887032,14.00858546731863,-12.431313936612195,6.470865558553985,-2.122970834478719,2.444128868900587,2.2100304288979324
740,6841.235048438545,0.00029620982,0.0010467396,0.002034466,6.397829340795974,17.526484880150853,-7.3306391515126155,13.733714285578321,-12.628245576356633,6.767075995311963,-1.0735700621395785,4.040466442220074,1.3457785501014383
745,6841.235048438545,0.00019991034,0.0010831805,0.0018764843,5.678768618217539,17.070372664142376,-7.4416890812463965,13.543412539646603,-12.786114688288716,6.866738770192889,-0.164207674034214,4.654447770731801,1.357165617620974
750,6841.235048438545,-6.144646e-06,0.0010343336,0.0017202031,5.300289904149062,17.033773697616752,-8.187739567503842,13.467497434645994,-12.874242951407677,6.797918976902427,0.2901862282718235,4.779175161285545,2.1720357982122183
755,6841.235048438545,-0.0003523794,0.00088027556,0.0015806298,5.322348082477797,16.879486699646,-9.027231638185286,13.534053367246747,-12.844618984292488,6.62183825755287,0.20157206859342347,4.903838319263466,3.1876085591393872
760,6841.235048438545,-0.0007575787,0.00069603435,0.0014183244,5.319156593144398,16.62550185096834,-9.461817782659738,13.770498357128167,-12.635181001236514,6.421460983757562,-0.03168140791528412,4.9483852333321,3.8225719572110908
765,6841.235048438545,-0.0010691182,0.0005678895,0.0012424969,5.051159402518932,16.800874770975575,-9.434676651417343,14.207900091347915,-12.184030295662478,6.288334625503328,-0.2010858233217454,4.321861476306092,3.928557192037312
770,6841.235048438545,-0.0011624431,0.0005259263,0.001088027,4.57789021449902,17.65962817636923,-9.192082955833127,14.883114217850315,-11.44786313538857,6.305923007566296,-0.40303073008105406,2.7269408124881904,3.6683749637268708
775,6841.235048438545,-0.0010366901,0.0005705256,0.00094173464,3.8986526191689697,18.818644063633336,-9.09262403202238,15.834406666723888,-10.416396856679917,6.53504790905513,-0.675085458943767,0.5364584261003058,3.3397912252840407
780,6841.235048438545,-0.00079075305,0.00067875156,0.00076414796,2.950749380662856,19.62362828556129,-9.298129348721071,17.08994419789517,-9.119560016138117,7.005243428416495,-0.9827197969090498,-1.565362693920453,3.075100810670899
785,6841.235048438545,-0.0005262835,0.000818154,0.0005837968,1.5988434740225017,19.607133824788114,-9.672341948167839,18.649961261639632,-7.629557913061445,7.7088307192055705,-1.1908309456440929,-3.038870378761477,2.7457258014620103
790,6841.235048438545,-0.0003058501,0.0009655754,0.0004594175,-0.39172037312890606,18.71526214643624,-9.967323282033972,20.467926652968096,-6.055444429608045,8.598599623060498,-1.018232750585566,-3.7211122507945236,2.1509382454387898
795,6841.235048438545,-0.00013876436,0.0011100539,0.00039632083,-3.1701877235391125,17.15718498029915,-9.967052353410319,22.437737420212876,-4.522084250971103,9.594766564246445,-0.20957601993283737,-3.696395377432329,1.1545004288746505
800,6841.235048438545,-3.5004945e-05,0.0012357684,0.0003646733,-6.751075855515411,15.168725116864737,-9.529432884165352,24.395399052399377,-3.1347847320516387,10.601465424172918,1.4136504851811247,-3.0952348590438326,-0.28981801057665757
805,6841.235048438545,-4.9795755e-05,0.0012995221,0.00036269278,-11.003002609776559,13.026442091361476,-8.747054067541102,26.145516987770613,-1.9493029608069707,11.524690631961992,3.9154595150110527,-2.1384333476674344,-1.9954218440906901
810,6841.235048438545,-0.00019466461,0.0012678407,0.00042451153,-15.532623642299782,11.087336409824873,-8.040872608790588,27.51336372577928,-0.9683688169001936,12.282762114978457,7.0772335587251565,-1.1802618586155418,-3.4596747166578483
815,6841.235048438545,-0.00038026628,0.0011807883,0.00056531554,-19.706082947887822,9.54598101744629,-7.84578600054992,28.399695615164752,-0.1632802632352197,12.807920171958678,10.364361061329719,-0.44399529188404063,-4.179919513197039
820,6841.235048438545,-0.0005174043,0.0011237368,0.00075351563,-22.766603165656328,8.285237995757745,-8.353876376348849,28.80507632739384,0.4999369909642608,13.045454799022398,13.019500609873674,0.15353057469446707,-3.909363811089808
825,6841.235048438545,-0.00057077885,0.001138443,0.0009387073,-23.949417796736284,6.989328212867953,-9.583811631701606,28.810091756474073,1.0450533411754348,12.956410475660366,14.197299601015933,0.9043239046292895,-2.5903841765174933
830,6841.235048438545,-0.00053190935,0.0011780336,0.0011048028,-22.87812236464834,5.425931317027027,-11.424448698943516,28.527899717643535,1.4824442185604765,12.523235967240314,13.408196388998777,2.0303299766962466,-0.31657248858022546
835,6841.235048438545,-0.00042182292,0.0011492894,0.0012541413,-19.944519613967728,3.656023891083498,-13.455417187317648,28.05862006577147,1.8140268094107794,11.752872924988285,10.9438731359481,3.4686552372583703,2.484759217328298
840,6841.235048438545,-0.00031260142,0.0009930697,0.0013705612,-16.098640247272662,1.9245371039843682,-14.870065623174737,27.46628356076028,2.0412317092673673,10.67516690655825,7.69033026809514,4.972937123238532,4.9771140557778
845,6841.235048438545,-0.00026698163,0.0007431969,0.0014134874,-12.320688369180072,0.5603714912078068,-14.841986876964077,26.782753815951516,2.1704511618850573,9.340269478782236,4.595908013776652,6.207883223920087,6.2839328783002735
850,6841.235048438545,-0.0002815542,0.0005160746,0.0013441122,-9.222114759844775,-0.06423778880295217,-13.11520218169679,26.027920430948804,2.2120417288065717,7.817540745769612,2.2521677519619785,6.790901842599576,6.079877084833296
855,6841.235048438545,-0.00033370647,0.0004184938,0.0011427248,-6.900229979335557,0.2666052131430998,-10.13064982584618,25.228175498735006,2.173728085425452,6.193274598931885,0.7300278902187807,6.498372598318108,4.7195911534209305
860,6841.235048438545,-0.00040289413,0.0004630096,0.00083537237,-5.043559265852305,1.4241136872147173,-6.550031797284454,24.418358604717216,2.054410354443962,4.5655001299086075,-0.31682552230601635,5.460181879415994,2.7667475531771353
865,6841.235048438545,-0.0004810766,0.0005914077,0.0005182953,-3.316876122366007,2.9539445677214973,-2.8668613906345826,23.625763517763268,1.842597643559702,3.0348630436531954,-1.2509138664610595,4.142163763102596,0.6142142018498421
870,6841.235048438545,-0.00058972824,0.0007435539,0.00028936958,-1.7251612178442821,4.35962189490923,0.5297837949080639,22.849113806386164,1.518866297445629,1.6899804745613443,-2.0659792758603266,3.060217595473385,-1.4375482282202419
875,6841.235048438545,-0.0007303587,0.0008661648,0.00015830481,-0.4467995354861998,5.519591452262407,3.1873077600691477,22.048536473654828,1.0615755833046476,0.5905034116209213,-2.543763701637244,2.357538495958305,-2.9955952609024674
880,6841.235048438545,-0.00084655796,0.000918164,7.439099e-05,0.5319654009581454,6.763597318960398,4.782010339757749,21.153123550932584,0.455747696016759,-0.24413250716079293,-2.627115655945699,1.7193604058663357,-3.755662097596489
885,6841.235048438545,-0.00087394693,0.000904397,4.660834e-06,1.344918207032614,8.42250632072277,5.488973172520407,20.080990456887527,-0.2987445127668713,-0.8350907144789779,-2.3679353979320417,0.8149435195272856,-3.8716664050888934
890,6841.235048438545,-0.00078199053,0.00087401323,-5.645291e-05,1.9257417439271265,10.468480082301122,5.968804224285756,18.761999580218557,-1.1865334155094844,-1.2352055151217431,-1.6297681448565249,-0.34324151790661017,-3.9513828380058325
895,6841.235048438545,-0.00057466567,0.0008807748,-0.00013695337,2.1590520385830194,12.32835683396801,6.71633638137492,17.157794818044508,-2.1841983799180986,-1.5158366471672702,-0.2588737129873788,-1.2054532402051354,-4.418283866455516
900,6841.235048438545,-0.00033809003,0.0009304131,-0.00024946805,2.192039036544439,13.302427660415143,7.592851348542085,15.274267914496457,-3.266902955242995,-1.7515932955515412,1.5916662475036274,-1.0968196640913463,-5.05904220837596
905,6841.235048438545,-0.00014408374,0.0009676513,-0.00032101438,2.288008810739494,13.423484035177845,8.453058338641045,13.162611954724275,-4.410136388736146,-2.0088575113526517,3.607352621981435,-0.0746425121458767,-5.661984698307553
910,6841.235048438545,6.8922027e-06,0.000962243,-0.00026667755,2.6919726940659636,13.351224374906026,9.501754054803959,10.913243763027571,-5.593652735629302,-2.342658194232534,5.452756830255412,1.181133797196888,-6.3768794394263235
915,6841.235048438545,0.00011581108,0.0009744913,-7.124091e-05,3.3885426298074988,13.714117146933427,10.754198856374119,8.642344441583854,-6.806695715158138,-2.798353233585111,7.027086301036734,2.031284383710225,-7.173629699281211
920,6841.235048438545,0.000114826384,0.0010338043,0.00015500143,4.075770762610783,14.670836477012509,11.881705390808483,6.472406692765368,-8.046401063363602,-3.420258905570698,8.509795838804466,2.3142705302299857,-7.679230753200448
925,6841.235048438545,-1.8531762e-05,0.0011017363,0.00026595162,4.734171351226004,15.776676693948987,12.720405941211729,4.512374966975337,-9.31073304682418,-4.263641646458744,9.811426781375603,2.4727621839985643,-7.67454853634894
930,6841.235048438545,-0.00015609857,0.0011444805,0.00024440113,5.738501625118263,16.29560207166972,13.25749843303466,2.8417920705894417,-10.591109159181952,-5.3967881414477255,10.477679734667012,3.2342128725551427,-7.078494487538084
935,6841.235048438545,-0.00018327341,0.0011744197,0.00015392144,7.3906746590995525,16.082711842125292,13.488623245910466,1.4991886000632135,-11.868545479393516,-6.885976607348674,10.168110402078428,4.724539326703232,-5.820430885524221
940,6841.235048438545,-0.00011252085,0.0011998715,1.4986635e-05,9.787696393223204,15.74448222307141,13.550263444289346,0.4767326532007461,-13.114037661279735,-8.769798454265949,8.79354478148828,6.3082610320936485,-3.998249168133446
945,6841.235048438545,-3.524715e-05,0.0011622064,-0.00016373878,12.97749033527851,15.96927862408805,13.762435709155588,-0.2744683655485245,-14.291667949631528,-11.038922871395158,6.354951769986046,7.2610947902250675,-1.9412971623427828
950,6841.235048438545,-1.1523073e-05,0.0009954919,-0.00032766952,16.74490296472129,16.918540636053457,14.511049271556848,-0.8263293085049339,-15.36149582580715,-13.631225341266507,3.139400211336879,7.381660558861947,-0.09760817070895689
955,6841.235048438545,-2.3112752e-06,0.00072375464,-0.00045238936,20.437433764642144,18.337757004082526,15.950828402563465,-1.2484999566743502,-16.280146451342667,-16.43689541404219,-0.13096001228784182,6.881094706625117,1.2682827809581405
960,6841.235048438545,2.8117769e-05,0.00042773434,-0.0005563401,23.418417172841018,20.00035902550328,17.832114998453292,-1.5861853235412786,-16.997499796557758,-19.304096922912684,-2.774257959899087,5.935846090096854,2.254197927080947
